step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
1357,4352744,10856,0.4674472502952012,0.0,0.648972602739726
1358,4355440,10864,0.39805751424882146,0.0,0.6599749058971142
1359,4358520,10872,0.4851958381866257,0.0,0.6447105788423154
1360,4360896,10880,0.5114487799920906,0.0,0.6498277841561424
1361,4363400,10888,0.3956786048175888,0.0,0.6458885941644562
1362,4367120,10896,0.48932352466684076,0.0,0.6125309150865622
1363,4369240,10904,0.4506583125380565,0.0,0.638680659670165
1364,4372000,10912,0.4758251311960701,0.0,0.6407061266874351
1365,4375592,10920,0.374924296530056,0.0,0.6514047866805411
1366,4379056,10928,0.41249890333098116,0.0,0.6849192100538599
1367,4381944,10936,0.48911189411843076,0.0,0.6275787187839305
1368,4384320,10944,0.40231650090736176,0.0,0.6818181818181818
1369,4387848,10952,0.4114281177151279,0.0,0.6205787781350482
1370,4390608,10960,0.3564089110647906,0.0,0.6228070175438597
1371,4393304,10968,0.38557156579715657,0.0,0.6368563685636857
1372,4396576,10976,0.45212518114570077,0.0,0.6669642857142857
1373,4400296,10984,0.3603426220436701,0.0,0.6467005076142132
1374,4404016,10992,0.4109197348966873,0.0,0.6310772163965681
1375,4406968,11000,0.44393562844288387,0.0,0.6876190476190476
1376,4410112,11008,0.47783922590437455,0.0,0.6669498725573492
1377,4413192,11016,0.3738953229976987,0.0,0.644361833952912
1378,4415696,11024,0.44588322944086556,0.0,0.6329588014981273
1379,4418584,11032,0.3867293193713373,0.0,0.6823793490460157
1380,4421472,11040,0.49377820983039794,0.0,0.6692844677137871
1381,4425128,11048,0.3544821734126302,0.0,0.6358695652173914
1382,4428272,11056,0.4042953351592222,0.0,0.6180159635119726
1383,4433592,11064,0.26590250106579194,0.0,0.6632270168855535
1384,4437760,11072,0.34945468041903366,0.0,0.6238244514106583
1385,4441480,11080,0.35365180014166714,0.0,0.6373276776246023
1386,4445008,11088,0.327429270066621,0.0,0.6206030150753769
1387,4448600,11096,0.42757596772672185,0.0,0.6601694915254237
1388,4451744,11104,0.38436176851345155,0.0,0.6743940990516333
1389,4454824,11112,0.4916585704526146,0.0,0.6524216524216524
1390,4458096,11120,0.40864536270226,0.0,0.6051401869158879
1391,4460856,11128,0.41266165755252104,0.0,0.662621359223301
1392,4463936,11136,0.3978301407522535,0.0,0.6601520086862106
1393,4468104,11144,0.3621735402672869,0.0,0.6415094339622641
1394,4470736,11152,0.4903445338385588,0.0,0.6414027149321267
1395,4473368,11160,0.4125079436855684,0.0,0.6534526854219949
1396,4476640,11168,0.5597785375832622,0.0,0.612590799031477
1397,4480808,11176,0.28499925368183476,0.0,0.6092384519350812
1398,4484208,11184,0.3344454137089133,0.0,0.6186770428015564
1399,4487544,11192,0.486995560286435,0.0,0.6280701754385964
1400,4490560,11200,0.4272308102002725,0.0,0.6903846153846154
1401,4494280,11208,0.359740176742091,0.0,0.6024636058230683
1402,4497744,11216,0.4086880652986995,0.0,0.6293558606124604
1403,4501144,11224,0.343448345824311,0.0,0.6781354051054383
1404,4504224,11232,0.35820825639152326,0.0,0.6536523929471033
1405,4507432,11240,0.32379087422700314,0.0,0.6827757125154895
1406,4510704,11248,0.48427680320502103,0.0,0.6189083820662769
1407,4514936,11256,0.3478773927403622,0.0,0.6573556797020484
1408,4519808,11264,0.23270818347009373,0.0,0.6744730679156908
1409,4524424,11272,0.3811660865630047,0.0,0.6490566037735849
1410,4528208,11280,0.3842901067218299,0.0,0.6402737047898338
1411,4531736,11288,0.42733062038200986,0.0,0.6232464929859719
1412,4537120,11296,0.23481938996145976,0.0,0.6388888888888888
1413,4541992,11304,0.3594140336992622,0.0,0.6428571428571429
1414,4545904,11312,0.5006928105454866,0.0,0.6213895394223263
1415,4549048,11320,0.4423729126140765,0.0,0.6710280373831776
1416,4551680,11328,0.3715685842005311,0.0,0.6504854368932039
1417,4555336,11336,0.3857953050906401,0.0,0.6085561497326203
1418,4559696,11344,0.43230969076017844,0.0,0.6234276729559748
1419,4561304,11352,0.47116056506525694,0.0,0.6754530477759473
1420,4564128,11360,0.4729194729897656,0.0,0.6251342642320086
1421,4567336,11368,0.395288925685311,0.0,0.6899151743638078
1422,4571184,11376,0.35656023343701154,0.0,0.6317427385892116
1423,4574584,11384,0.41901387134097745,0.0,0.6631171345595354
1424,4577728,11392,0.39666594908781744,0.0,0.6342541436464089
1425,4581192,11400,0.4685246792736298,0.0,0.6868607395751377
1426,4583952,11408,0.4532723549731086,0.0,0.6538871139510117
1427,4586584,11416,0.4042862282378674,0.0,0.6177715091678421
1428,4590304,11424,0.4092503555613969,0.0,0.6253658536585366
1429,4592872,11432,0.4164298988313426,0.0,0.6490566037735849
1430,4596528,11440,0.31417117695902436,0.0,0.6610925306577481
1431,4599928,11448,0.37366321172406913,0.0,0.6563467492260062
1432,4603008,11456,0.478621829803847,0.0,0.640625
1433,4606856,11464,0.31271005300460314,0.0,0.6037974683544304
1434,4610512,11472,0.35635332915209833,0.0,0.6699314397649363
1435,4613336,11480,0.41221780454613116,0.0,0.6860215053763441
1436,4616736,11488,0.456607629869396,0.0,0.6519823788546255
1437,4621096,11496,0.32023208977641554,0.0,0.6296680497925311
1438,4624048,11504,0.5123088368038856,0.0,0.6022155085599195
1439,4627640,11512,0.27356282999192677,0.0,0.625544267053701
1440,4630784,11520,0.4844791825231254,0.0,0.6285178236397748
1441,4633352,11528,0.5487130780796378,0.0,0.6371220020855057
1442,4635856,11536,0.44949922683008187,0.0,0.6311688311688312
1443,4638808,11544,0.4689371837129405,0.0,0.6059602649006622
1444,4644256,11552,0.23727745331601302,0.0,0.6510416666666666
1445,4647784,11560,0.3895750627462222,0.0,0.6819407008086253
1446,4650608,11568,0.3568760720531075,0.0,0.6426553672316384
1447,4653688,11576,0.38633990251671074,0.0,0.589974293059126
1448,4656768,11584,0.46866840465637954,0.0,0.6384615384615384
1449,4659592,11592,0.48869263280723235,0.0,0.6556169429097606
1450,4662288,11600,0.3741664561826206,0.0,0.6304023845007451
1451,4666072,11608,0.2987295688451411,0.0,0.6666666666666666
1452,4668832,11616,0.36650459809970454,0.0,0.6620947630922693
1453,4672296,11624,0.42663685356089165,0.0,0.6247524752475248
1454,4675120,11632,0.4012853019484215,0.0,0.6438188494492044
1455,4681976,11640,0.2641961622968882,0.0,0.6607142857142857
1456,4685504,11648,0.3626611635796735,0.0,0.6776119402985075
1457,4689608,11656,0.36724388898184024,0.0,0.6669565217391304
1458,4692944,11664,0.4382314286491109,0.0,0.6821305841924399
1459,4696152,11672,0.45814606068416014,0.0,0.6367006487488415
1460,4700320,11680,0.3566867364866595,0.0,0.6657824933687002
1461,4704424,11688,0.4025912173992304,0.0,0.6512992455993294
1462,4706288,11696,0.4653972616149124,0.0,0.625
1463,4708216,11704,0.4640326735567578,0.0,0.6738816738816739
1464,4711296,11712,0.4292719061288081,0.0,0.6593977154724818
1465,4714504,11720,0.3174824259940748,0.0,0.649584487534626
1466,4717392,11728,0.3663168599694508,0.0,0.6424870466321243
1467,4720984,11736,0.37166854344706046,0.0,0.659919028340081
1468,4726176,11744,0.3114659877115173,0.0,0.6509274873524452
1469,4730536,11752,0.3540240720212436,0.0,0.6530232558139535
1470,4733744,11760,0.4530522526725525,0.0,0.629145728643216
1471,4736568,11768,0.47283333890165463,0.0,0.632762312633833
1472,4739392,11776,0.3635948155318978,0.0,0.6492146596858639
1473,4743432,11784,0.3589207859102118,0.0,0.6500956022944551
1474,4746064,11792,0.4833927663875834,0.0,0.6195121951219512
1475,4753496,11800,0.23589103837246753,0.0,0.6277551020408163
1476,4756576,11808,0.3499599643495574,0.0,0.6185286103542235
1477,4760424,11816,0.3837574320230408,0.0,0.6696349065004452
1478,4763376,11824,0.4313568647251231,0.0,0.6637458926615553
1479,4764984,11832,0.5947092941944536,0.0,0.6823056300268097
1480,4768960,11840,0.4172051917160518,0.0,0.6437768240343348
1481,4772424,11848,0.355130923274671,0.0,0.6772486772486772
1482,4775440,11856,0.37818003864178723,0.0,0.6309067688378033
1483,4780184,11864,0.3516479337121753,0.0,0.6722756410256411
1484,4783392,11872,0.42298725384089136,0.0,0.6583969465648855
1485,4785064,11880,0.539293542302011,0.0,0.6377708978328174
1486,4788976,11888,0.29770663760044686,0.0,0.6444695259593679
1487,4792120,11896,0.37762109265750404,0.0,0.6089743589743589
1488,4795968,11904,0.3972647061069434,0.0,0.6210629921259843
1489,4798984,11912,0.4579913778894384,0.0,0.6544401544401545
1490,4801552,11920,0.501599037428641,0.0,0.6259977194982896
1491,4806040,11928,0.29480240918816575,0.0,0.6354941551540914
1492,4808992,11936,0.4295611381376189,0.0,0.6969990319457889
1493,4812136,11944,0.31309246277808384,0.0,0.6545454545454545
1494,4814896,11952,0.4047625432202848,0.0,0.6898454746136865
1495,4817464,11960,0.44192714803723465,0.0,0.6343949044585987
1496,4821120,11968,0.3961833634853254,0.0,0.5976267529665588
1497,4823368,11976,0.4966042351658413,0.0,0.6466165413533834
1498,4827280,11984,0.4257171465893188,0.0,0.65
1499,4829912,11992,0.5321604505568857,0.0,0.6045751633986928
1500,4833376,12000,0.4349089651203904,0.0,0.6564748201438849
1501,4836136,12008,0.4017800320122509,0.0,0.6407035175879398
1502,4839792,12016,0.3661793472717551,0.0,0.6423982869379015
1503,4845240,12024,0.26907618198356387,0.0,0.6587155963302752
1504,4847936,12032,0.4710074787808164,0.0,0.6227272727272727
1505,4851080,12040,0.4357192707089733,0.0,0.6644295302013423
1506,4854672,12048,0.4499815633833487,0.0,0.6569037656903766
1507,4857048,12056,0.4615992051043859,0.0,0.6182572614107884
1508,4859872,12064,0.40710397658809216,0.0,0.6334164588528678
1509,4863720,12072,0.41399968625905526,0.0,0.6216955332725616
1510,4868016,12080,0.4759224776793009,0.0,0.5868506493506493
1511,4871224,12088,0.480969587930217,0.0,0.621904761904762
1512,4875008,12096,0.4474623401839885,0.0,0.6624902114330462
1513,4877320,12104,0.45218931059775397,0.0,0.6360052562417872
1514,4881232,12112,0.3225089933723521,0.0,0.67570385818561
1515,4883480,12120,0.48498855872963936,0.0,0.6362467866323908
1516,4886368,12128,0.3217861386989478,0.0,0.6865869853917662
1517,4890728,12136,0.2435748684146319,0.0,0.6828992072480181
1518,4894256,12144,0.3726525276145113,0.0,0.6438213914849429
1519,4897848,12152,0.4329876309825945,0.0,0.6644067796610169
1520,4901568,12160,0.304564846133551,0.0,0.6442786069651741
1521,4906056,12168,0.35975588070964765,0.0,0.5845845845845846
1522,4908944,12176,0.47972532057314476,0.0,0.5726190476190476
1523,4912088,12184,0.352480032007725,0.0,0.6450381679389313
1524,4914848,12192,0.42694289821020925,0.0,0.6856223175965666
1525,4917736,12200,0.4388884173632542,0.0,0.6272727272727273
1526,4920880,12208,0.42268694544507773,0.0,0.6293929712460063
1527,4923704,12216,0.5150641629594487,0.0,0.6285140562248996
1528,4927040,12224,0.3039162110658959,0.0,0.6534391534391535
1529,4929800,12232,0.43655688762937306,0.0,0.6543778801843319
1530,4932432,12240,0.36472777209737844,0.0,0.6734143049932524
1531,4935512,12248,0.4409383226529801,0.0,0.6548940464177598
1532,4940448,12256,0.2610030631733223,0.0,0.6577540106951871
1533,4943784,12264,0.33866331072269684,0.0,0.6235138705416117
1534,4946800,12272,0.4291764692328265,0.0,0.6252847380410023
1535,4948984,12280,0.39229397608929295,0.0,0.6682242990654206
1536,4951552,12288,0.40346413321941477,0.0,0.6448362720403022
1537,4954440,12296,0.45204068302745337,0.0,0.648619957537155
1538,4957392,12304,0.47360023001784507,0.0,0.6409001956947162
1539,4960536,12312,0.3274817046598389,0.0,0.6733167082294265
1540,4963168,12320,0.3958254785441756,0.0,0.6662371134020618
1541,4966376,12328,0.5050956597559451,0.0,0.6232758620689656
1542,4969392,12336,0.41850969535078913,0.0,0.6197183098591549
1543,4972024,12344,0.47234493635361613,0.0,0.6308040770101925
1544,4974976,12352,0.4498343128858681,0.0,0.6622390891840607
1545,4976968,12360,0.5291009329309416,0.0,0.6507731958762887
1546,4980944,12368,0.29720512927426385,0.0,0.7016683022571149
1547,4982680,12376,0.4625769561800747,0.0,0.7136690647482015
1548,4985824,12384,0.4242858302503651,0.0,0.640171858216971
1549,4987944,12392,0.4715904589007129,0.0,0.6462395543175488
1550,4991472,12400,0.39282484883814567,0.0,0.6528758829465187
1551,4995064,12408,0.42637057387195243,0.0,0.6692047377326565
1552,4998912,12416,0.38525540854432566,0.0,0.6445837063563116
1553,5002696,12424,0.36487888128849033,0.0,0.639795918367347
1554,5004880,12432,0.4565975511509906,0.0,0.6206896551724138
1555,5007768,12440,0.3432488327029157,0.0,0.6888331242158093
1556,5010528,12448,0.3804530094855961,0.0,0.6848484848484848
1557,5012840,12456,0.5508162509120784,0.0,0.6517357222844344
1558,5015344,12464,0.3691713696333934,0.0,0.6604850213980028
1559,5018104,12472,0.47055914457386294,0.0,0.6770428015564203
1560,5021952,12480,0.2707874752066258,0.0,0.6831797235023042
1561,5025800,12488,0.41921642981139784,0.0,0.6505706760316067
1562,5028176,12496,0.4074492272633936,0.0,0.6601815823605707
1563,5033752,12504,0.30960698006175436,0.0,0.6800584368151936
1564,5036768,12512,0.4660707506487097,0.0,0.6153005464480874
1565,5039976,12520,0.3776291868384129,0.0,0.6579234972677596
1566,5043632,12528,0.318060650873359,0.0,0.6475225225225225
1567,5046584,12536,0.44262253311559724,0.0,0.6492146596858639
1568,5049664,12544,0.4204916640558749,0.0,0.6225165562913907
1569,5052680,12552,0.39499625365411256,0.0,0.6823899371069182
1570,5055696,12560,0.47471353057950166,0.0,0.6642468239564429
1571,5058328,12568,0.4110006436136026,0.0,0.6298619824341279
1572,5060640,12576,0.5031604488346854,0.0,0.5496987951807228
1573,5064360,12584,0.4323572482316328,0.0,0.6564364876385337
1574,5069168,12592,0.28151850676936324,0.0,0.680952380952381
1575,5073080,12600,0.32043429636808707,0.0,0.634032634032634
1576,5076416,12608,0.306058807884687,0.0,0.6796116504854369
1577,5078664,12616,0.40864931090797674,0.0,0.6088379705400983
1578,5082512,12624,0.40160251792042706,0.0,0.65625
1579,5085976,12632,0.45252401046071666,0.0,0.6411657559198543
1580,5090400,12640,0.4238086873045616,0.0,0.6179129005751849
1581,5093288,12648,0.39756410638360157,0.0,0.6524390243902439
1582,5096624,12656,0.3881657969360352,0.0,0.6357758620689655
1583,5099128,12664,0.44024248757694223,0.0,0.6525
1584,5101568,12672,0.44073057248900516,0.0,0.6384615384615384
1585,5104136,12680,0.6263835419195575,0.0,0.6423728813559322
1586,5106640,12688,0.412219904441056,0.0,0.6521145975443383
1587,5109592,12696,0.334494827253698,0.0,0.6830188679245283
1588,5113056,12704,0.39846441473431615,0.0,0.6188389923329682
1589,5116200,12712,0.4463898357220253,0.0,0.6756007393715342
1590,5119920,12720,0.32078748118446826,0.0,0.6705508474576272
1591,5123576,12728,0.28840956069609586,0.0,0.680672268907563
1592,5126720,12736,0.4290877574964862,0.0,0.680373831775701
1593,5130568,12744,0.3780780826279693,0.0,0.5997865528281751
1594,5134096,12752,0.38519741528938506,0.0,0.629822732012513
1595,5137432,12760,0.3822804331917198,0.0,0.6533613445378151
1596,5141408,12768,0.3672012416275625,0.0,0.5869074492099323
1597,5144232,12776,0.3964386471139994,0.0,0.6446886446886447
1598,5147376,12784,0.4269456237177118,0.0,0.6944206008583691
1599,5151544,12792,0.33109943238419925,0.0,0.676663542642924
1600,5154176,12800,0.5637138033945915,0.0,0.6646288209606986
1601,5157192,12808,0.5245956072446903,0.0,0.6577123050259965

